[2026-03-29 13:36:33.533][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob52/male_top_cos_vfx_fastbreaking_joker_overlay_n.NqWUStuO3iPYPSr8B0jJ~2FLGMXNg~3D
[2026-03-29 13:36:33.533][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/female_tshirt_v-neck_0_slot.LVV14bd8uqHKivxITDYIJaqZwJ8~3D
[2026-03-29 13:36:33.533][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/female_tshirt_v-neck_1_slot.wUrnrYHlNwUywDbYUAlbck~2BnH5A~3D
[2026-03-29 13:36:33.533][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/female_tshirt_v-neck_n_0_slot.VtrZ7ifM8pQDkzHfeZWoBglw~2BHc~3D
[2026-03-29 13:36:33.533][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/female_tshirt_v-neck_n_1_slot.9g5jXh~2FyP0ZYDVzdb9RKZydttAM~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/male_tshirt_v-neck_0_slot.oFHevGLAGj~2FNnMWfuqAclsKdpBs~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/male_tshirt_v-neck_1_slot.KJVn5VY1M3aaNrY1G3glWbk~2B~2Beg~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/male_tshirt_v-neck_n_0_slot.14yaKswxaMykLdx4v~2F1m8eECDV8~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/ob7_2/male_tshirt_v-neck_n_1_slot.SFN~2FUPj92a9pwBPnPoOOEJyc8ss~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/avatarassets/racebase/head_additive_common_slot.mVkTRmwK7Zmv4BmEwny7xhHt1ow~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/codepatch/assembly-csharp-patch.NAHQvA~2FXbfVPY47iRSFbTlpoMeY~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/clothesext.6OOBNL~2BB3vCkJdn7wcYvB~2BNTLyw~3D
[2026-03-29 13:36:33.534][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/clothesslotoverlays.i6PK4LsR7fFtbaq6qkB4VTbq~2FlM~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/collectionemote.irUBozwo3dulcc10NetK08TCT~2Fs~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/collectiongroupanim.GUhtuMKWTpMUOtRAd0FLjkVAU9Q~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/collectiontitle.iFzozjfU~2FO~2FZLfZnIEpq7hbq0Nw~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/collectionweapon.23u9pDOsjDvLYnwPULNjuk5GRuE~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/custommodesettingvariable_15.BzYTl4sdASUIiDV1Kg6ERQYfLYg~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/custommodesettingvariable_2.UD2SaXqYJLzZI~2FhT6Y7BioESSLk~3D
[2026-03-29 13:36:33.535][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/custommodesettingvariable_3.HblzxUEKGKiDZftzmvCI2w6zH7U~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/custommodesettingvariable_8.zAo9CGXz9Dc0MdEXARC0rdycllo~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/custommodesetting_15.mciKFR9GQOWS~2FEH0mW4jmyaN5tU~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/custommodesetting_8.J3~2FFWEBjYrsQkBfqybxbitP7I1g~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/frontendpreviewuiconfig.Z75jlm4Y0w8i~2BuxbZAThrrOWcQM~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/gamemodesetting.8oHNvG64ZzG1xHh0cjR4m~2BCa4cs~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/gameplayaffixconfig.vzpDq~2BcpbrFdBxbpkNcP8axdH0c~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/icewallmaker.DIUihDjpwDLnOOL87X1OeLbLvt4~3D
[2026-03-29 13:36:33.536][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/iconcdnmap.eFwaadPIDuL340WfF0sE6gkcYoY~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ingamehudfourconfig.eubgN8xdH7OekRYvsG3Mkv92EfA~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ingamehudnewconfig.9CSIDIs3jfIyr2NgfdjN~2BApRfW4~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ingamehudthreeconfig.2AHdby0yjsHYSl9Rlz9x0ONLCtc~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/ingamequickchat.JRy7V0Y0BVWFPfOABYX5O91zSZ0~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/iptagconfig.aqvSd~2FMv2~2Bby~2BHdgKg4KpNkkPKU~3D
[2026-03-29 13:36:33.537][1][20] BigFileDownload https://dl-core.cdn.freefiremobile.com/live/ABHotUpdates/android_max_astc/2.121.24/gameassetbundles/config/itemhotfix.zX4orjL~2BQuM1LcLFAS3sDkvlM3Y~3D
